keyword,category,video_id,title,published_date,duration_seconds,view_count,like_count,comment_count
Ancestral crop improvement in plant breeding,Old,VxLHyNTJwHk,"Introduction to Plant Breeding - part 02 || objectives,,achievements,, undesirable consequences.",2023-05-29T21:03:33Z,3128.0,299,10,0
Ancestral crop improvement in plant breeding,Old,p-jsjIpUFTE,plbr403 - Genetic Improvement of Crop Plants - Lecture 14,2014-01-15T17:14:23Z,2764.0,1678,13,1
Ancestral crop improvement in plant breeding,Old,5HLJ2vsGX9A,The Importance of Wild Relatives in Plant Breeding,2023-02-09T06:29:04Z,1585.0,180,4,1
Ancestral crop improvement in plant breeding,Old,anZ3mtsLcAA,Unraveling the DNA: Crop Improvements through Genetics!,2024-02-02T10:58:00Z,676.0,61,1,0
Ancestral crop improvement in plant breeding,Old,vGL8tx9hiM8,"Allopolyploid || Evolution of crop Species - Wheat, Cotton, Brassica, Tobacco, Triticle, U triangle",2023-02-17T18:32:43Z,1006.0,1625,29,1
Ancestral crop improvement in plant breeding,Old,ydgPHeGV0aQ,CROP IMPROVEMENT 1 OF 3 SV,2020-06-25T13:55:10Z,1544.0,59,1,0
Ancestral crop improvement in plant breeding,Old,Y_9CSBmQJBg,"Program 3 in One:  Plant Breeding, Theory and Practice",2021-09-29T03:33:19Z,5979.0,191,7,1
Ancestral crop improvement in plant breeding,Old,sJuhwdsqYAs,2017 Texas A&M Plant Breeding Symposium: Dr. Susan McCouch,2017-09-20T16:00:06Z,3356.0,969,19,0
Ancestral crop improvement in plant breeding,Old,mxrgQB1G-QE,"Webinar on How to Accelerate Genetic Gain in Crop Improvement Programs–Dr Rajeev K Varshney, ICRISAT",2020-07-13T15:13:55Z,3907.0,2748,100,3
Ancestral crop improvement in plant breeding,Old,25sjd1K0PJ4,plbr403 - Genetic Improvement of Crop Plants - Lecture 6,2014-01-15T17:14:23Z,2876.0,3971,55,1
Ancestral crop improvement in plant breeding,Old,9vUFdsqh8U8,Plant Breeding,2018-05-14T15:47:14Z,3286.0,22848,523,11
Ancestral crop improvement in plant breeding,Old,bqXOj3NlnHY,"Molecular Cytogenetics, Superdomestication, Biodiversity & Crop Breeding: Mitigating Climate Change",2012-12-17T12:17:37Z,1254.0,1509,5,0
Ancestral crop improvement in plant breeding,Old,ZK7Av40huy0,Time-based transcriptional networks reveal signature expression patterns for crop improvement,2021-05-07T14:00:21Z,3382.0,309,12,0
Ancestral crop improvement in plant breeding,Old,5Ylk9-zAeyE,CRISPR gene editing - what is it?,2022-09-30T13:54:18Z,262.0,8034,120,3
Ancestral crop improvement in plant breeding,Old,9lGzqaf0z4E,ILSI India: Plant Breeding: Conventional And Biotech Technique (Speaker: Wayne Parrott),2013-11-14T20:44:53Z,2759.0,1070,8,0
Ancestral crop improvement in plant breeding,Old,lbclJnqtdM0,BOTANY 4U | LDF-2020 | SUNIL K RAJU | Comparative Epigenomic and Crop Improvement,2020-09-28T06:00:04Z,2481.0,146,19,12
Ancestral crop improvement in plant breeding,Old,6WjZsASnOnM,"The Magic of Seed : Plant Breeding Yesterday, Today, and Tomorrow",2017-03-08T17:16:05Z,2065.0,2752,17,0
Ancestral crop improvement in plant breeding,Old,YxmTWT5gCfU,TIGS Webinar: Translating Genomics for Next Generation Crop Improvement,2021-06-22T12:57:51Z,7942.0,515,16,0
Ancestral crop improvement in plant breeding,Old,4EKgGdjbBPo,Decoding genome sequence of ancestor of peanut,2016-05-31T17:22:38Z,230.0,447,15,0
Wild relative breeding in plant breeding,Old,5HLJ2vsGX9A,The Importance of Wild Relatives in Plant Breeding,2023-02-09T06:29:04Z,1585.0,180,4,1
Wild relative breeding in plant breeding,Old,Qb-JmdothMg,Crop Wild Relatives: Pre-breeding,2019-03-27T12:09:28Z,106.0,1994,38,0
Wild relative breeding in plant breeding,Old,G-gayGvJbG8,Crop Wild Relatives - Eggplant Pre-breeding Project,2016-09-28T08:13:36Z,345.0,409,6,0
Wild relative breeding in plant breeding,Old,DKWh6nO99TI,"Rodrigo Nicolao - Solanum malmeanum, a promising wild relative for potato breeding",2022-04-29T17:38:53Z,3399.0,188,8,0
Wild relative breeding in plant breeding,Old,GdxU3qkT6QY,Importance of Crop Wild Relatives and Landraces Genetic Resources in Plant Breeding Programmes,2020-02-02T02:30:00Z,157.0,461,8,0
Wild relative breeding in plant breeding,Old,Uclb-xCNZTw,Event: Use of potato wild relatives in pre-breeding for new genetic variability | DAY 1,2021-08-04T11:09:15Z,6992.0,172,8,0
Wild relative breeding in plant breeding,Old,AcdBcM9bPgA,Crop Wild Relatives Pearl Millet Pre-breeding Project,2022-01-14T14:30:50Z,79.0,338,2,0
Wild relative breeding in plant breeding,Old,X5VRsA2FFY0,Plant Breeding Matters | Improving our everyday lives,2016-04-06T17:00:25Z,215.0,12691,105,7
Wild relative breeding in plant breeding,Old,WGgjr42CoeY,The Role of Wild Relatives and Landraces in Crop Breeding for Sustainable Agriculture | # UPSC,2024-05-20T16:19:50Z,744.0,13,0,0
Wild relative breeding in plant breeding,Old,85Oc6AF36iQ,Crop Wild Relatives,2016-09-07T12:14:47Z,151.0,2514,45,0
Wild relative breeding in plant breeding,Old,x9IxJcnZMoA,Breeding climate-resistant crops | Eric Von Wettberg | TEDxFIU,2013-11-20T20:27:22Z,583.0,1305,17,0
Wild relative breeding in plant breeding,Old,kWtnfUb1G6Q,Event: Use of potato wild relatives in pre-breeding for new genetic variability | DAY 2,2021-08-04T15:43:51Z,6685.0,273,5,1
Wild relative breeding in plant breeding,Old,3MIDzlFB8DA,Crop Wild Relatives,2011-01-27T15:07:27Z,286.0,2298,21,0
Wild relative breeding in plant breeding,Old,pT8-461sf58,The Breeding Advantage: Tapping into genetic diversity in a 4 degrees warmer world,2017-11-14T08:22:42Z,5390.0,379,7,0
Wild relative breeding in plant breeding,Old,lS93OXziQ-4,Consequences of crop breeding - Gene leakage,2020-12-05T18:14:54Z,260.0,298,3,0
Wild relative breeding in plant breeding,Old,Keql6G2uJZ8,"Berris Charnley, Rogues & Wild Relatives MIT 2016",2016-09-28T14:20:55Z,967.0,73,0,0
Wild relative breeding in plant breeding,Old,4b9IBKWMMiI,Plant Breeding Techniques,2020-05-21T05:29:30Z,135.0,126,3,0
Wild relative breeding in plant breeding,Old,FvhBD5_zN34,Lecture 1 1 1 Start of Plant Breeding,2020-10-08T01:33:33Z,863.0,431,19,0
Wild relative breeding in plant breeding,Old,DrD92WSXoOk,"SBS-2024: Distributions, conservation assessments, and conservation action for crop wild relatives",2024-07-19T16:21:41Z,1966.0,67,1,0
Wild relative breeding in plant breeding,Old,sD7xQnZqE28,Course Intros: Self-Pollinated Crop Breeding and Germplasm & Genes,2015-01-15T14:22:00Z,106.0,222,1,0
Wild relative breeding in plant breeding,Old,pmHv1lq1630,Matthew Fenn: Colorful insights from wild Solanum relatives,2022-12-13T14:23:57Z,1085.0,207,2,0
Wild relative breeding in plant breeding,Old,iA30fiNiiJA,Robert Henry: Domestication of species using molecular means,2023-06-14T17:59:46Z,3272.0,118,4,0
Wild relative breeding in plant breeding,Old,LFX0YfyxDLg,Wild Soybean Breeding,2015-09-11T14:55:40Z,266.0,1410,14,2
Wild relative breeding in plant breeding,Old,AGBC8woYPJc,The 'cousins' of our food crops - Crop Wild Relatives explained,2021-11-04T05:00:12Z,419.0,1066,21,0
Wild relative breeding in plant breeding,Old,0BNH05UvfFY,The Role of Wild Relatives and Landraces in Crop Breeding for Sustainable Agriculture #biologyUPSC,2024-05-20T16:20:55Z,61.0,35,4,0
Wild relative breeding in plant breeding,Old,2NN0bjc50uY,Crop wild relatives and gene pool,2020-04-24T17:24:47Z,1964.0,1720,40,10
Wild relative breeding in plant breeding,Old,jTJoCl6EVgo,Pre   Breeding in Crop Improvement (Genetics and Plant Breeding),2024-09-16T05:45:32Z,2888.0,37,1,0
Wild relative breeding in plant breeding,Old,5ryUVuISxzg,GMOs are Nothing New: Plant Breeding & Gene Editing: Crash Course Botany #11,2023-08-10T16:00:04Z,843.0,59282,2130,105
Wild relative breeding in plant breeding,Old,WuyIiyqnE5w,"Julie King - Exploitation of wheat wild relatives for the development of high-yielding, environme...",2022-06-04T15:30:59Z,144.0,19,2,0
Wild relative breeding in plant breeding,Old,5XoKoNSW1fs,"Carrot Stress Tolerance & Wild Relative Breeding w Dr. Philipp Simon | Field, Lab, Earth Podcast #42",2021-10-30T22:00:04Z,2758.0,74,3,0
Wild relative breeding in plant breeding,Old,VxLHyNTJwHk,"Introduction to Plant Breeding - part 02 || objectives,,achievements,, undesirable consequences.",2023-05-29T21:03:33Z,3128.0,299,10,0
Wild relative breeding in plant breeding,Old,q3hImCXOqlE,Arable Horizons Interactive Lecture Crop Breeding and Genetics Q&A,2016-11-18T17:00:55Z,1939.0,363,8,0
Wild relative breeding in plant breeding,Old,M6TbXx17_QE,A BOLD Journey to Resilient and Diverse Crops Through Pre-Breeding,2024-07-03T13:49:28Z,304.0,416,11,0
Wild relative breeding in plant breeding,Old,dukVVwqhh5A,"Conventional 4   controlled crosses, true breeding",2020-11-21T13:32:27Z,630.0,193,3,0
Wild relative breeding in plant breeding,Old,DhbVTdSVkhM,Collecting Crop Wild Relatives,2018-12-11T15:01:54Z,255.0,243,7,0
Wild relative breeding in plant breeding,Old,toFC8X98QgU,Amazing plant breeding!,2020-05-02T15:35:46Z,262.0,80,3,0
Wild relative breeding in plant breeding,Old,8G59hc4cN-Y,Nigel Maxted: Genetic diversity: maximizing the founding resources for plant breeding,2021-12-07T15:58:31Z,3805.0,189,2,0
Wild relative breeding in plant breeding,Old,s5Dr2y7I50o,Behind the Scenes of the Future of Plant Breeding,2023-01-19T06:37:47Z,1874.0,324,5,0
Wild relative breeding in plant breeding,Old,cEVNLLXYF9o,Breeding cases on polyploid species,2022-08-26T06:46:54Z,4471.0,328,1,0
Wild relative breeding in plant breeding,Old,RyX3LF5VWNE,Patterns of evolution in domesticated apple - Briana Gross,2016-03-24T15:29:19Z,1900.0,954,12,0
Wild relative breeding in plant breeding,Old,IsZyLway0Hg,Crop Wild Relatives Project,2014-07-30T08:40:42Z,93.0,455,0,1
Wild relative breeding in plant breeding,Old,Mdk_iRLQdFw,Plant Breeding Graduate Student Presentations,2022-04-12T11:22:44Z,2467.0,446,8,0
Wild relative breeding in plant breeding,Old,9puibWmeqVk,Who is Driving Technology Uptake in Plant Breeding?   Professor Peter Langridge at P2IRC,2018-01-30T22:26:41Z,1399.0,118,2,0
Wild relative breeding in plant breeding,Old,CbUYTzhJeVg,Ancient landraces provide novel genetic diversity for future breeding,2021-03-15T12:14:16Z,3782.0,132,2,0
Wild relative breeding in plant breeding,Old,GgV3R_sqBSg,Roles for Digital Phenotyping in Public Breeding Programs : Dr Kirstin Bett  at P2IRC 2017,2018-01-30T22:26:41Z,1411.0,354,7,0
Wild relative breeding in plant breeding,Old,7ptMLTIUyL8,Need Plant Germplasm and Data for Breeding and Research  There’s an App for that  the National Plant,2022-09-06T15:13:02Z,1418.0,20,2,0
Wild relative breeding in plant breeding,Old,0dyDIpSnlxc,BOLD Voices: Susan McCouch,2024-12-16T10:16:32Z,120.0,16,1,0
Wild relative breeding in plant breeding,Old,zZEdJAGJHrw,Nate Kleinman: Plant Breeding for the Public Good | 2019 Soil & Nutrition Conference,2020-04-27T18:51:42Z,4770.0,762,23,1
Wild relative breeding in plant breeding,Old,uswT_C3oAzY,Selecting High-Quality Breeding Material,2023-01-19T01:19:56Z,5224.0,688,16,3
Wild relative breeding in plant breeding,Old,Ah7RruMZ9CU,Crop wild relatives - a key asset for sustainable agriculture,2014-07-16T12:27:32Z,220.0,1743,15,0
Traditional varietal selection in plant breeding,Old,q02g_OKTByM,How seed breeding works,2016-09-29T22:39:48Z,117.0,162075,2986,0
Traditional varietal selection in plant breeding,Old,BF7QlOXi2Q8,Plant Breeding and Variety Selection,2018-11-19T22:23:58Z,3478.0,2057,15,1
Traditional varietal selection in plant breeding,Old,8ATRfaiaOLg,An Introduction To Plant Breeding,2017-12-06T10:27:33Z,874.0,407978,6448,206
Traditional varietal selection in plant breeding,Old,l0C4YIHVpA8,9N - Plant Breeding,2015-08-10T18:12:52Z,521.0,1840,10,0
Traditional varietal selection in plant breeding,Old,MOPRTV7Hn4I,Selective Plant Breeding,2019-10-01T13:43:36Z,96.0,15208,105,4
Traditional varietal selection in plant breeding,Old,66f6WB4HwQY,Mass Selection in plant breeding,2024-09-02T05:59:20Z,176.0,70,6,1
Traditional varietal selection in plant breeding,Old,gM6U7g9Lu4E,Marker-assisted breeding,2019-10-01T13:47:09Z,175.0,15094,243,6
Traditional varietal selection in plant breeding,Old,8XgNgVaOa3Q,Conventional 2   Steps in plant breeding,2020-11-21T13:28:16Z,261.0,644,6,0
Traditional varietal selection in plant breeding,Old,cNhmllQC_TM,Conventional Plant Breeding,2024-05-16T07:37:27Z,274.0,28,0,0
Traditional varietal selection in plant breeding,Old,nYMoWtTXkwI,Plant Breeding Innovation Animation,2019-01-15T13:06:23Z,153.0,8444,115,4
Traditional varietal selection in plant breeding,Old,GwjNhYGBEN4,Hybridization vs Inbreeding,2021-09-12T01:41:23Z,119.0,45569,433,20
Traditional varietal selection in plant breeding,Old,A6EX2zUqemA,PLANT BREEDING MODULE 1: Introduction to plant Breeding,2021-03-11T02:51:39Z,2286.0,5732,69,6
Traditional varietal selection in plant breeding,Old,GEocj6iFjwg,Traditional Plant Breeding,2021-01-14T12:01:39Z,1261.0,1303,34,20
Traditional varietal selection in plant breeding,Old,Ae8NdsVEZuE,plant breeding mass & pure line selection,2021-08-09T15:02:38Z,355.0,28603,449,11
Traditional varietal selection in plant breeding,Old,D9E9SD9986Y,Mass Selection Method of Plant Breeding | Agriculture RS Rajput,2020-06-02T09:42:08Z,1299.0,175532,5197,189
Traditional varietal selection in plant breeding,Old,Q6bVkTZRfqs,Conventional 3   Mass selection,2020-11-21T13:30:42Z,514.0,325,8,0
Traditional varietal selection in plant breeding,Old,3B4LEssKSLs,GCSE Biology - Selective Breeding  #77,2019-01-11T13:21:15Z,225.0,216084,2613,82
Traditional varietal selection in plant breeding,Old,TStmsNuH68I,RU Ready 2 Garden Ep. 7 - Traditional Breeding of Vegetable Crops at Rutgers University,2020-06-16T13:36:37Z,5301.0,344,6,0
Traditional varietal selection in plant breeding,Old,IIr9JxiZUlo,Hybridization techniques in wheat breeding #hybridization,2023-04-21T14:30:06Z,10.0,2243,37,0
Traditional varietal selection in plant breeding,Old,9lGzqaf0z4E,ILSI India: Plant Breeding: Conventional And Biotech Technique (Speaker: Wayne Parrott),2013-11-14T20:44:53Z,2759.0,1070,8,0
Traditional varietal selection in plant breeding,Old,3hLes2Xfh40,PLANT BREEDING METHODS - 1 (GENERAL AND SPECIAL)/ GENETICS AND PLANT BREEDING,2020-04-28T13:24:02Z,2333.0,3848,68,2
Traditional varietal selection in plant breeding,Old,z-thF4n-h-w,What are the various steps involved in breeding a new variety of crop?,2022-12-03T09:50:26Z,215.0,223,3,0
Traditional varietal selection in plant breeding,Old,W9MI3mSzDhY,Liz Jones: Understanding the genetic architecture of quantitative traits in plant breeding ...,2018-10-24T19:13:26Z,2722.0,1304,22,2
Traditional varietal selection in plant breeding,Old,crL5aGA3FPc,Botanical Breeding: Unveiling the Methods - Conventional vs. Contemporary,2023-07-27T20:20:00Z,42.0,29,1,0
Traditional varietal selection in plant breeding,Old,4tcRHiOmcbY,Double Haploids to Improve Winter Wheat Webinar Part 1 of 2,2011-11-18T00:00:54Z,1696.0,5063,35,1
Traditional varietal selection in plant breeding,Old,RnODiUEWtBg,Participatory Plant Breeding: Patrick Wiebe at TEDxWageningen,2012-08-14T13:32:09Z,683.0,3778,37,2
Traditional varietal selection in plant breeding,Old,1WuwwYcDHMg,Plant breeding,2015-12-09T15:21:35Z,871.0,161073,2074,127
Traditional varietal selection in plant breeding,Old,j0vEXsKGDlk,what is Golden Rice ? #agriculture #plantbreeding #rice,2023-08-09T13:03:31Z,30.0,178,13,0
Traditional varietal selection in plant breeding,Old,iPo_bbo6dMk,ILSI IFBiC - Safety Of GM Crops: Compositional Analysis (Speaker: Flavio Breseghello),2012-10-04T18:05:27Z,2010.0,178,1,0
Traditional varietal selection in plant breeding,Old,sma2Yn7pzEU,"Classical/Traditional, Pure Line, Plant Breeding, Strategies for Enhancement in Food Production",2020-05-19T04:45:08Z,937.0,719,35,6
Traditional varietal selection in plant breeding,Old,wiMI-uGcsIk,Plant Breeding: Science + Creative Problem Solving,2014-05-03T01:03:30Z,1625.0,44033,459,22
Traditional varietal selection in plant breeding,Old,ODWnHPbo4l8,12th Bio Botany Economic Botany Plant Breeding  Part 3,2020-10-07T07:42:07Z,616.0,489,11,1
Traditional varietal selection in plant breeding,Old,Tg1ykCiaAxY,Strategies For Enhancement Food Production,2013-11-09T14:19:14Z,1622.0,4465,13,12
Traditional varietal selection in plant breeding,Old,l_tHc8VuZ2M,Plant Breeding and Genetic Improvement,2023-06-03T08:46:40Z,57.0,1618,62,0
Traditional varietal selection in plant breeding,Old,U4YQ7ku77w8,Participatory Plant Breeding for Wheat and Oats in Canada: Distribution and Variety Registration,2021-11-16T19:12:45Z,2508.0,158,0,0
Traditional varietal selection in plant breeding,Old,9vUFdsqh8U8,Plant Breeding,2018-05-14T15:47:14Z,3286.0,22848,523,11
Traditional varietal selection in plant breeding,Old,MXyfIzU9uEg,Traditional Plant Breeding Is Better Than GMO's,2016-05-20T10:00:01Z,112.0,211,2,0
Traditional varietal selection in plant breeding,Old,0d2JkNows4U,Plant Breeding Methods-5 for Vegetatively Propagated Crops: Clonal Selection,2020-05-07T12:31:34Z,1688.0,2998,63,1
Traditional varietal selection in plant breeding,Old,Nf7ah8dW0DA,Advances in Plant Breeding Symposium,2023-10-13T17:14:54Z,11497.0,802,19,1
Traditional varietal selection in plant breeding,Old,5lFSWhfLMNg,Exploring Participatory Research Part I: Participatory Plant Breeding,2016-10-18T16:08:03Z,3586.0,210,1,0
Traditional varietal selection in plant breeding,Old,my7VFg-V2Bk,Plant breeding for disease resistance part1|STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION,2020-10-03T05:31:58Z,621.0,279,14,10
Traditional varietal selection in plant breeding,Old,PVx3sRZ69Go,Steps of Artificial Hybridization,2023-10-17T12:10:51Z,186.0,41654,660,0
Traditional varietal selection in plant breeding,Old,FBE3VcPEhKs,🌱 What Is Plant Breeding? 🌱,2024-09-03T08:58:35Z,69.0,288,24,4
Traditional varietal selection in plant breeding,Old,xzz4xyBIBG4,"Breeding for better horticultural varieties, quicker",2021-06-01T06:10:55Z,3092.0,396,7,0
Traditional varietal selection in plant breeding,Old,hKZRIw401LQ,Lee Hickey - Speed Breeding for Wheat Improvement,2018-08-22T16:16:13Z,3577.0,2914,49,2
Traditional varietal selection in plant breeding,Old,7Ipg5maFXb0,Conventional Plant Breeding (Video -1),2021-09-13T15:47:04Z,189.0,6028,123,7
Traditional varietal selection in plant breeding,Old,VxLHyNTJwHk,"Introduction to Plant Breeding - part 02 || objectives,,achievements,, undesirable consequences.",2023-05-29T21:03:33Z,3128.0,299,10,0
Traditional varietal selection in plant breeding,Old,0hvLqQnlHYs,Dynaversity video scribing #6: Participatory plant breeding,2021-01-07T17:54:42Z,117.0,1070,10,0
Traditional varietal selection in plant breeding,Old,n2hDs1dfBBs,You need to know about plant breeding!,2023-03-11T22:10:22Z,74.0,29,7,0
Traditional varietal selection in plant breeding,Old,FnQI7zyW1Sk,"Haven Ley - ""Participatory Variety Selection for Small Farmers""",2014-06-27T14:18:58Z,249.0,568,4,0
Local adaptation breeding in plant breeding,Old,aplPez9p2po,Understanding and applying local adaptation in the production of organic wheat in Finland,2022-04-05T11:59:28Z,458.0,8,0,0
